ticker,date,open,high,low,close,volume,daily_return,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,SMA_20,SMA_50,EMA_20,return_1d,return_5d,volatility_5d,return_10d,volatility_10d,return_20d,volatility_20d,volume_change_5d,volume_zscore_20d,macd_hist,bb_position,price_vs_sma20,price_vs_sma50,future_return_1d,label_up_1d,future_return_5d,label_up_5d,future_return_10d,label_up_10d,future_return_20d,label_up_20d,llm_news_count,llm_has_news,llm_sentiment_mean,llm_sentiment_weighted_mean,llm_importance_mean,llm_importance_max,llm_expected_impact_mean,llm_expected_impact_max,llm_uncertainty_mean,llm_novelty_mean,llm_confidence_mean,llm_positive_ratio,llm_negative_ratio,llm_mixed_ratio,llm_horizon_short_ratio,llm_horizon_medium_ratio,llm_horizon_long_ratio,llm_news_count_roll_3d,llm_sentiment_mean_roll_3d,llm_sentiment_weighted_mean_roll_3d,llm_importance_mean_roll_3d,llm_importance_max_roll_3d,llm_expected_impact_mean_roll_3d,llm_expected_impact_max_roll_3d,llm_uncertainty_mean_roll_3d,llm_novelty_mean_roll_3d,llm_confidence_mean_roll_3d,llm_positive_ratio_roll_3d,llm_negative_ratio_roll_3d,llm_mixed_ratio_roll_3d,llm_horizon_short_ratio_roll_3d,llm_horizon_medium_ratio_roll_3d,llm_horizon_long_ratio_roll_3d,llm_news_days_roll_3d,llm_news_count_roll_5d,llm_sentiment_mean_roll_5d,llm_sentiment_weighted_mean_roll_5d,llm_importance_mean_roll_5d,llm_importance_max_roll_5d,llm_expected_impact_mean_roll_5d,llm_expected_impact_max_roll_5d,llm_uncertainty_mean_roll_5d,llm_novelty_mean_roll_5d,llm_confidence_mean_roll_5d,llm_positive_ratio_roll_5d,llm_negative_ratio_roll_5d,llm_mixed_ratio_roll_5d,llm_horizon_short_ratio_roll_5d,llm_horizon_medium_ratio_roll_5d,llm_horizon_long_ratio_roll_5d,llm_news_days_roll_5d,llm_news_count_roll_10d,llm_sentiment_mean_roll_10d,llm_sentiment_weighted_mean_roll_10d,llm_importance_mean_roll_10d,llm_importance_max_roll_10d,llm_expected_impact_mean_roll_10d,llm_expected_impact_max_roll_10d,llm_uncertainty_mean_roll_10d,llm_novelty_mean_roll_10d,llm_confidence_mean_roll_10d,llm_positive_ratio_roll_10d,llm_negative_ratio_roll_10d,llm_mixed_ratio_roll_10d,llm_horizon_short_ratio_roll_10d,llm_horizon_medium_ratio_roll_10d,llm_horizon_long_ratio_roll_10d,llm_news_days_roll_10d,llm_news_count_roll_20d,llm_sentiment_mean_roll_20d,llm_sentiment_weighted_mean_roll_20d,llm_importance_mean_roll_20d,llm_importance_max_roll_20d,llm_expected_impact_mean_roll_20d,llm_expected_impact_max_roll_20d,llm_uncertainty_mean_roll_20d,llm_novelty_mean_roll_20d,llm_confidence_mean_roll_20d,llm_positive_ratio_roll_20d,llm_negative_ratio_roll_20d,llm_mixed_ratio_roll_20d,llm_horizon_short_ratio_roll_20d,llm_horizon_medium_ratio_roll_20d,llm_horizon_long_ratio_roll_20d,llm_news_days_roll_20d,llm_days_since_last_news
FPT,2025-02-11,119.69,122.39,117.93,122.39,5374143,0.024012717536813888,45.72170576628979,-0.5194696563007284,-0.6114652899563869,0.09199563365565858,119.44910851415547,124.2975,129.14589148584452,7.8012695120087265,0.3032852745524806,124.2975,124.2512,124.00615761593437,0.024012717536813888,-0.005444498618560112,0.041429369839593264,-0.029959578346675175,0.0741980864915553,-0.031264840905493085,0.07902014962611793,-0.02007837705665927,0.41008849098732386,-0.6114652899563869,0.3032852745524806,-0.015346245901969056,-0.014979332191560297,-0.0027780047389492912,0.0,-0.010376664760192833,0.0,-0.04403954571451918,0.0,-0.05433450445297827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
FPT,2025-02-12,122.55,122.64,121.46,122.05,1894041,-0.0027780047389492912,44.91589759182381,-0.5974020395892268,-0.5515181385959083,-0.0458839009933185,119.21590202556875,124.1585,129.10109797443124,7.961755295740918,0.28670124386936113,124.1585,124.4318,123.8198568906073,-0.0027780047389492912,-0.008851713496832891,0.04140533052326946,-0.03142607729545277,0.07417912635833811,-0.022270287591123927,0.07826405077400388,-0.6368731428255912,-0.9035239823611386,-0.5515181385959083,0.28670124386936113,-0.016982325011980704,-0.01914140918961229,-0.013109381401065101,0.0,-0.006882425235559264,0.0,-0.022040147480540728,0.0,-0.0627611634575993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
FPT,2025-02-13,122.05,122.05,120.11,120.45,2864744,-0.013109381401065101,41.233075633740114,-0.7792875018284775,-0.5867228806681272,-0.1925646211603503,118.73860658512326,123.91850000000002,129.09839341487677,8.360161581808608,0.16519581367848074,123.91850000000002,124.5186,123.49891813912089,-0.013109381401065101,-0.023193577163247103,0.04260249659579268,-0.07260548198336925,0.06439021090778677,-0.03832335329341319,0.07903189545239508,-0.16636043801270506,-0.5608719102512232,-0.5867228806681272,0.16519581367848074,-0.027990170959138624,-0.03267463656032114,0.012619344126193477,1.0,-0.0006641760066417035,0.0,-0.012536322125363264,0.0,-0.04607721046077207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
FPT,2025-02-14,121.21,122.05,120.87,121.97,3258612,0.012619344126193477,45.78126279465956,-0.7916560263540617,-0.47927312415496914,-0.3123829021990926,118.56520877065024,123.81750000000002,129.06979122934982,8.483923886930016,0.3241243755033796,123.81750000000002,124.62740000000001,123.35330688777603,0.012619344126193477,-0.008212717515043155,0.04604438278571733,-0.05537484510532842,0.0674352469166708,-0.016291636422292144,0.07978783763762544,-0.15824131824927445,-0.42397234211384827,-0.47927312415496914,0.3241243755033796,-0.014921154117956062,-0.021322758879668592,-0.009018611133885357,0.0,-0.02008690661638113,0.0,-0.03181110109043206,0.0,-0.09321964417479711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
FPT,2025-02-17,122.05,122.05,120.7,120.87,2476462,-0.009018611133885357,43.17696152255372,-0.8800740324484195,-0.4541529041994615,-0.425921128248958,118.23989305940927,123.649,129.05810694059073,8.749131720581213,0.24311840840620355,123.649,124.6324,123.1168014698926,-0.009018611133885357,0.011295180722891596,0.03480780929437848,-0.013064423940556846,0.04479646767238115,-0.027124919510624568,0.08015929360685238,-0.6816203887440635,-0.7058941078027757,-0.4541529041994615,0.24311840840620355,-0.02247490881446673,-0.030187976802179845,0.002068337883676774,1.0,-0.021593447505584562,0.0,-0.021593447505584562,0.0,-0.09472987507239183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
FPT,2025-02-18,121.04,121.54,120.45,121.12,1670138,0.002068337883676774,43.95724947961557,-0.9193750454004288,-0.39476313372117655,-0.5246119116792523,118.11138485344173,123.59849999999999,129.08561514655824,8.87893485205444,0.27415272563082616,123.59849999999999,124.661,122.9266299013314,0.002068337883676774,-0.010376664760192833,0.02245973097127889,-0.015764667641800734,0.0444676775446103,-0.008269876361254314,0.07846155692008684,-0.6892271009535846,-0.9785732280956871,-0.39476313372117655,0.27415272563082616,-0.020052832356379592,-0.028405034453437696,0.000743064729194165,1.0,-0.034015852047556194,0.0,-0.02708058124174373,0.0,-0.09659841479524445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
FPT,2025-02-19,121.12,121.97,120.45,121.21,3035921,0.000743064729194165,44.254027090768794,-0.9325097416403167,-0.32631826396885155,-0.6061914776714652,117.96552229995869,123.5355,129.1054777000413,9.017614693818862,0.2912469200744955,123.5355,124.6442,122.76314133929984,0.000743064729194165,-0.006882425235559264,0.022591442523133737,-0.015673217476043555,0.04447276617558276,-0.010288233853188555,0.07840454485611656,0.6028802966778439,-0.4579569005808955,-0.32631826396885155,0.2912469200744955,-0.01882454840916178,-0.027552024081345175,-0.006930121277122225,0.0,-0.015262767098424224,0.0,-0.03407309627918487,0.0,-0.13472485768500952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
FPT,2025-02-20,121.38,121.71,120.37,120.37,3392942,-0.006930121277122225,42.01755281353847,-0.9991821134335055,-0.3143925086096322,-0.6847896048238733,117.64110782248895,123.38850000000001,129.13589217751107,9.315928433380842,0.23740264220953325,123.38850000000001,124.63579999999999,122.53522311650937,-0.006930121277122225,-0.0006641760066417035,0.019150270195114408,-0.023842348552428838,0.04465303710354711,-0.023842348552428838,0.07827890891825995,0.18437877869715402,-0.3165679003681593,-0.3143925086096322,0.23740264220953325,-0.02446338191970891,-0.0342261212268063,-0.007061560189416061,0.0,-0.01188003655395864,0.0,-0.009803107086483354,0.0,-0.12586192572900223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
FPT,2025-02-21,120.2,120.28,119.1,119.52,5328132,-0.007061560189416061,39.82432446456014,-1.1078378792152535,-0.33843861951310417,-0.7693992597021493,117.18182991804306,123.09350000000002,129.00517008195698,9.605170186820516,0.1977588439088706,123.09350000000002,124.52619999999999,122.24805901017515,-0.007061560189416061,-0.02008690661638113,0.011316950530928025,-0.0281346560416329,0.044906491247281986,-0.04704193908467558,0.07607396710714193,0.6350924872307595,0.39268676728599894,-0.33843861951310417,0.1977588439088706,-0.029030777417166816,-0.040201981591022555,-0.010542168674698704,0.0,-0.011964524765729512,0.0,-0.004183400267737669,0.0,-0.09856091030789826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
FPT,2025-02-24,119.52,119.52,117.42,118.26,7522473,-0.010542168674698704,36.76110602013647,-1.2808549278566232,-0.40916453452357915,-0.8716903933330441,116.60402236273528,122.69350000000001,128.78297763726476,9.92632476417209,0.13597041781801783,122.69350000000001,124.3746,121.86824386634895,-0.010542168674698704,-0.021593447505584562,0.012221229227171844,-0.010542168674698704,0.03652448068391727,-0.06336131791541266,0.07588868283038744,2.0375887051769825,1.113445162063045,-0.40916453452357915,0.13597041781801783,-0.03613475856504223,-0.04916277117675149,-0.010654490106544956,0.0,0.0,0.0,-0.008540503974293956,0.0,-0.08185354304075776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
FPT,2025-02-25,118.18,118.18,116.33,117.0,6832220,-0.010654490106544956,33.94894301100056,-1.5023257787539137,-0.5045083083366957,-0.997817470417218,115.87288019437992,122.235,128.59711980562008,10.409653218178233,0.08858052347775841,122.235,124.24000000000001,121.40460159336332,-0.010654490106544956,-0.034015852047556194,0.01035642536677797,-0.04403954571451918,0.024676813445947642,-0.07267971784100813,0.07620601286751474,3.090811657479801,0.7716850036369892,-0.5045083083366957,0.08858052347775841,-0.042827340778009565,-0.058274307791371605,0.020170940170940233,1.0,0.007179487179487243,1.0,-0.010769230769230864,0.0,-0.08991452991452986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
FPT,2025-02-26,117.08,119.36,116.92,119.36,3331505,0.020170940170940233,42.77847159553186,-1.4704601972204046,-0.37811418144254905,-1.0923460157778555,115.67746438395221,121.9025,128.1275356160478,10.213138559172766,0.2957843009407382,121.9025,124.1104,121.20987763209062,0.020170940170940233,-0.015262767098424224,0.029247009663098286,-0.022040147480540728,0.03495284404790466,-0.052773589397666854,0.07983370900741506,0.09736221726454675,-0.5634714144051619,-0.37811418144254905,0.2957843009407382,-0.020856832304505683,-0.038275599788575324,-0.0035187667560321323,0.0,-0.019101876675603258,0.0,-0.041638739946380676,0.0,-0.13262399463806973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
FPT,2025-02-27,119.52,119.69,118.43,118.94,3433107,-0.0035187667560321323,41.70986344141384,-1.4622411781018911,-0.2959161298592283,-1.1663250482426628,116.2622786018535,121.3555,126.44872139814652,8.393886388579851,0.2628710975651834,121.3555,123.95559999999999,120.99369880998675,-0.0035187667560321323,-0.01188003655395864,0.02887104086016763,-0.012536322125363264,0.03287198040741588,-0.08423159839852168,0.07174854416165799,0.01183780919331956,-0.4625472135596953,-0.2959161298592283,0.2628710975651834,-0.01990433066486487,-0.04046287541668139,-0.007146460400201726,0.0,0.002101900117706501,1.0,-0.03396670590213546,0.0,-0.10686060198419367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
FPT,2025-02-28,117.93,118.77,117.0,118.09,4704828,-0.007146460400201726,39.55627399148568,-1.506944326335514,-0.2724954224742808,-1.2344489038612332,117.03397193923456,120.804,124.57402806076544,6.24156163829913,0.14005572952566211,120.804,123.78880000000001,120.71715606617849,-0.007146460400201726,-0.011964524765729512,0.028888585123013854,-0.03181110109043206,0.029388914903224355,-0.08542441140024781,0.0717903433529883,-0.11698358824443533,0.007914919912517224,-0.2724954224742808,0.14005572952566211,-0.022466143505181935,-0.046036475028435574,0.0014395799813702315,1.0,0.007875349309848456,1.0,-0.06342620035566104,0.0,-0.11618257261410792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
FPT,2025-03-03,118.26,119.02,118.09,118.26,2546980,0.0014395799813702315,40.22106782004733,-1.5112337521443635,-0.22142787862650426,-1.2898058735178592,116.74580882626573,120.5935,124.44119117373428,6.381257984442405,0.19676620411620985,120.5935,123.6372,120.48314120273292,0.0014395799813702315,0.0,0.027062291103206886,-0.021593447505584562,0.028941303707453257,-0.03437576549359023,0.05195258697061173,-0.6614171961800328,-0.9112042863324239,-0.22142787862650426,0.19676620411620985,-0.019350130811362144,-0.0434917646145335,-0.003551496702181689,0.0,-0.008540503974293956,0.0,-0.07475054963639438,0.0,-0.13876204972095396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
FPT,2025-03-04,117.42,118.35,117.25,117.84,3480042,-0.003551496702181689,39.07753671301126,-1.5308766498334023,-0.19285662105243428,-1.338020028780968,116.48109765799369,120.3325,124.1839023420063,6.401267059200648,0.17641656484251195,120.3325,123.4706,120.23141346913931,-0.003551496702181689,0.007179487179487243,0.024343179684870177,-0.02708058124174373,0.028575971799379256,-0.04241833252072158,0.051522539630785034,-0.490642572985062,-0.3360632385989856,-0.19285662105243428,0.17641656484251195,-0.02071343984376617,-0.0456027588753922,-0.006449422946367966,0.0,-0.017820773930753653,0.0,-0.0714528173794976,0.0,-0.13925661914460286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
FPT,2025-03-05,117.84,117.93,117.08,117.08,2862185,-0.006449422946367966,37.026130352847886,-1.5894472773694588,-0.20114179887079242,-1.3883054784986664,116.15465005383756,120.0295,123.90434994616244,6.45649602166541,0.1194046168263736,120.0295,123.3208,119.9312788530308,-0.006449422946367966,-0.019101876675603258,0.00756653958734401,-0.03407309627918487,0.028516735533098518,-0.049212278707162604,0.05161243578086089,-0.14087326898803998,-0.6204523096762014,-0.20114179887079242,0.1194046168263736,-0.024573125773247415,-0.05060622376760455,0.018021865391185443,1.0,-0.02297574308165351,0.0,-0.10420225486846602,0.0,-0.12290741373419889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
FPT,2025-03-06,117.42,120.79,117.42,119.19,6428376,0.018021865391185443,45.56935021455809,-1.4489034980615827,-0.04847841565033306,-1.4004250824112496,116.25719408284303,119.82350000000001,123.38980591715699,5.952598475519378,0.4111826053743265,119.82350000000001,123.20139999999999,119.86068086702787,0.018021865391185443,0.002101900117706501,0.02321285000960123,-0.009803107086483354,0.03523375391461505,-0.03341172654285951,0.05545464274744874,0.8724659615910602,1.2631822744144865,-0.04847841565033306,0.4111826053743265,-0.005286942878483871,-0.0325596949385315,-0.0014262941521939743,0.0,-0.035992952428895,0.0,-0.11720781944794023,0.0,-0.19842268646698547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
